entry,hostname,delta,error,lastcall
1,xen-vm1,0.020001793,0.000001793,6.159948347
1,xen-vm1,0.019999165,0.000000835,6.179947512
1,xen-vm1,0.019998916,0.000001084,6.199946428
1,xen-vm1,0.020002570,0.000002570,6.219948998
1,xen-vm1,0.019998969,0.000001031,6.239947967
1,xen-vm1,0.020001104,0.000001104,6.259949071
1,xen-vm1,0.019998475,0.000001525,6.279947546
1,xen-vm1,0.020000430,0.000000430,6.299947976
1,xen-vm1,0.020000866,0.000000866,6.319948842
1,xen-vm1,0.019998227,0.000001773,6.339947069
1,xen-vm1,0.020002923,0.000002923,6.359949992
1,xen-vm1,0.019998403,0.000001597,6.379948395
1,xen-vm1,0.020002051,0.000002051,6.399950446
1,xen-vm1,0.019997934,0.000002066,6.419948380
1,xen-vm1,0.020000272,0.000000272,6.439948652
1,xen-vm1,0.020000979,0.000000979,6.459949631
1,xen-vm1,0.020000042,0.000000042,6.479949673
1,xen-vm1,0.019999487,0.000000513,6.499949160
1,xen-vm1,0.020001350,0.000001350,6.519950510
1,xen-vm1,0.019999370,0.000000630,6.539949880
1,xen-vm1,0.020004369,0.000004369,6.559954249
1,xen-vm1,0.019998190,0.000001810,6.579952439
1,xen-vm1,0.019996312,0.000003688,6.599948751
1,xen-vm1,0.020000596,0.000000596,6.619949347
1,xen-vm1,0.020000364,0.000000364,6.639949711
1,xen-vm1,0.020000889,0.000000889,6.659950600
1,xen-vm1,0.019999929,0.000000071,6.679950529
1,xen-vm1,0.019999500,0.000000500,6.699950029
1,xen-vm1,0.020000680,0.000000680,6.719950709
1,xen-vm1,0.019998944,0.000001056,6.739949653
1,xen-vm1,0.020000771,0.000000771,6.759950424
1,xen-vm1,0.020001106,0.000001106,6.779951530
1,xen-vm1,0.019999962,0.000000038,6.799951492
1,xen-vm1,0.019999044,0.000000956,6.819950536
1,xen-vm1,0.019995255,0.000004745,6.839945791
1,xen-vm1,0.020007800,0.000007800,6.859953591
1,xen-vm1,0.019998112,0.000001888,6.879951703
1,xen-vm1,0.019999761,0.000000239,6.899951464
1,xen-vm1,0.020001106,0.000001106,6.919952570
1,xen-vm1,0.019999312,0.000000688,6.939951882
1,xen-vm1,0.020002026,0.000002026,6.959953908
1,xen-vm1,0.019999420,0.000000580,6.979953328
1,xen-vm1,0.020000432,0.000000432,6.999953760
1,xen-vm1,0.020000075,0.000000075,7.019953835
1,xen-vm1,0.019998665,0.000001335,7.039952500
1,xen-vm1,0.020001793,0.000001793,7.059954293
1,xen-vm1,0.019997965,0.000002035,7.079952258
1,xen-vm1,0.019999577,0.000000423,7.099951835
1,xen-vm1,0.020001302,0.000001302,7.119953137
1,xen-vm1,0.019999638,0.000000362,7.139952775
1,xen-vm1,0.020001177,0.000001177,7.159953952
1,xen-vm1,0.020000111,0.000000111,7.179954063
1,xen-vm1,0.019998974,0.000001026,7.199953037
1,xen-vm1,0.020001583,0.000001583,7.219954620
1,xen-vm1,0.020000410,0.000000410,7.239955030
1,xen-vm1,0.020003234,0.000003234,7.259958264
1,xen-vm1,0.019996905,0.000003095,7.279955169
1,xen-vm1,0.019999923,0.000000077,7.299955092
1,xen-vm1,0.019999794,0.000000206,7.319954886
1,xen-vm1,0.019999074,0.000000926,7.339953960
1,xen-vm1,0.020000620,0.000000620,7.359954580
1,xen-vm1,0.020000851,0.000000851,7.379955431
1,xen-vm1,0.020000773,0.000000773,7.399956204
1,xen-vm1,0.020000651,0.000000651,7.419956855
1,xen-vm1,0.019998052,0.000001948,7.439954907
1,xen-vm1,0.019986106,0.000013894,7.459941013
1,xen-vm1,0.020015448,0.000015448,7.479956461
1,xen-vm1,0.019999412,0.000000588,7.499955873
1,xen-vm1,0.020001052,0.000001052,7.519956925
1,xen-vm1,0.019999760,0.000000240,7.539956685
1,xen-vm1,0.020000746,0.000000746,7.559957431
1,xen-vm1,0.020002164,0.000002164,7.579959595
1,xen-vm1,0.019994822,0.000005178,7.599954417
1,xen-vm1,0.020003038,0.000003038,7.619957455
1,xen-vm1,0.020003217,0.000003217,7.639960672
1,xen-vm1,0.019996042,0.000003958,7.659956714
1,xen-vm1,0.020001820,0.000001820,7.679958534
1,xen-vm1,0.019998273,0.000001727,7.699956807
1,xen-vm1,0.020000492,0.000000492,7.719957299
1,xen-vm1,0.020000538,0.000000538,7.739957837
1,xen-vm1,0.020001199,0.000001199,7.759959036
1,xen-vm1,0.019998914,0.000001086,7.779957950
1,xen-vm1,0.019999798,0.000000202,7.799957748
1,xen-vm1,0.020001375,0.000001375,7.819959123
1,xen-vm1,0.020000131,0.000000131,7.839959254
1,xen-vm1,0.019999989,0.000000011,7.859959243
1,xen-vm1,0.020001365,0.000001365,7.879960608
1,xen-vm1,0.019998635,0.000001365,7.899959243
1,xen-vm1,0.020001139,0.000001139,7.919960382
1,xen-vm1,0.019999064,0.000000936,7.939959446
1,xen-vm1,0.019999936,0.000000064,7.959959382
1,xen-vm1,0.019999641,0.000000359,7.979959023
1,xen-vm1,0.020000797,0.000000797,7.999959820
1,xen-vm1,0.019999328,0.000000672,8.019959148
1,xen-vm1,0.020001372,0.000001372,8.039960520
1,xen-vm1,0.020000121,0.000000121,8.059960641
1,xen-vm1,0.019999719,0.000000281,8.079960360
1,xen-vm1,0.019999167,0.000000833,8.099959527
1,xen-vm1,0.020001707,0.000001707,8.119961234
1,xen-vm1,0.019998433,0.000001567,8.139959667
1,xen-vm1,0.020001848,0.000001848,8.159961515
1,xen-vm1,0.019999500,0.000000500,8.179961015
1,xen-vm1,0.020000297,0.000000297,8.199961312
1,xen-vm1,0.019999405,0.000000595,8.219960717
1,xen-vm1,0.019999272,0.000000728,8.239959989
1,xen-vm1,0.020000958,0.000000958,8.259960947
1,xen-vm1,0.020000748,0.000000748,8.279961695
1,xen-vm1,0.019998749,0.000001251,8.299960444
1,xen-vm1,0.020000871,0.000000871,8.319961315
1,xen-vm1,0.019998543,0.000001457,8.339959858
1,xen-vm1,0.019999425,0.000000575,8.359959283
1,xen-vm1,0.020004165,0.000004165,8.379963448
1,xen-vm1,0.019999132,0.000000868,8.399962580
1,xen-vm1,0.020000382,0.000000382,8.419962962
1,xen-vm1,0.020000480,0.000000480,8.439963442
1,xen-vm1,0.019999743,0.000000257,8.459963185
1,xen-vm1,0.019999070,0.000000930,8.479962255
1,xen-vm1,0.019997595,0.000002405,8.499959850
1,xen-vm1,0.020002192,0.000002192,8.519962042
1,xen-vm1,0.020000332,0.000000332,8.539962374
1,xen-vm1,0.020002339,0.000002339,8.559964713
1,xen-vm1,0.020000364,0.000000364,8.579965077
1,xen-vm1,0.020000500,0.000000500,8.599965577
1,xen-vm1,0.019999223,0.000000777,8.619964800
1,xen-vm1,0.019999410,0.000000590,8.639964210
1,xen-vm1,0.019998673,0.000001327,8.659962883
1,xen-vm1,0.020002862,0.000002862,8.679965745
1,xen-vm1,0.019998012,0.000001988,8.699963757
1,xen-vm1,0.019999300,0.000000700,8.719963057
1,xen-vm1,0.020002176,0.000002176,8.739965233
1,xen-vm1,0.020000502,0.000000502,8.759965735
1,xen-vm1,0.019999588,0.000000412,8.779965323
1,xen-vm1,0.019999403,0.000000597,8.799964726
1,xen-vm1,0.020001941,0.000001941,8.819966667
1,xen-vm1,0.019997711,0.000002289,8.839964378
1,xen-vm1,0.020002772,0.000002772,8.859967150
1,xen-vm1,0.019998200,0.000001800,8.879965350
1,xen-vm1,0.019997999,0.000002001,8.899963349
1,xen-vm1,0.020003156,0.000003156,8.919966505
1,xen-vm1,0.019999447,0.000000553,8.939965952
1,xen-vm1,0.019993847,0.000006153,8.959959799
1,xen-vm1,0.020006447,0.000006447,8.979966246
1,xen-vm1,0.019999605,0.000000395,8.999965851
1,xen-vm1,0.020001883,0.000001883,9.019967734
1,xen-vm1,0.019999608,0.000000392,9.039967342
1,xen-vm1,0.020000878,0.000000878,9.059968220
1,xen-vm1,0.019998054,0.000001946,9.079966274
1,xen-vm1,0.019998277,0.000001723,9.099964551
1,xen-vm1,0.020003675,0.000003675,9.119968226
1,xen-vm1,0.020000034,0.000000034,9.139968260
1,xen-vm1,0.020001943,0.000001943,9.159970203
1,xen-vm1,0.019998185,0.000001815,9.179968388
1,xen-vm1,0.019999392,0.000000608,9.199967780
1,xen-vm1,0.019999969,0.000000031,9.219967749
1,xen-vm1,0.019999603,0.000000397,9.239967352
1,xen-vm1,0.020000815,0.000000815,9.259968167
1,xen-vm1,0.020000299,0.000000299,9.279968466
1,xen-vm1,0.019999846,0.000000154,9.299968312
1,xen-vm1,0.020000201,0.000000201,9.319968513
1,xen-vm1,0.019999530,0.000000470,9.339968043
1,xen-vm1,0.020000661,0.000000661,9.359968704
1,xen-vm1,0.020000147,0.000000147,9.379968851
1,xen-vm1,0.019999971,0.000000029,9.399968822
1,xen-vm1,0.020001026,0.000001026,9.419969848
1,xen-vm1,0.019998355,0.000001645,9.439968203
1,xen-vm1,0.019994518,0.000005482,9.459962721
1,xen-vm1,0.020008296,0.000008296,9.479971017
1,xen-vm1,0.019997751,0.000002249,9.499968768
1,xen-vm1,0.020001700,0.000001700,9.519970468
1,xen-vm1,0.019999089,0.000000911,9.539969557
1,xen-vm1,0.020000121,0.000000121,9.559969678
1,xen-vm1,0.020001162,0.000001162,9.579970840
1,xen-vm1,0.019999841,0.000000159,9.599970681
1,xen-vm1,0.019995946,0.000004054,9.619966627
1,xen-vm1,0.020003645,0.000003645,9.639970272
1,xen-vm1,0.020002500,0.000002500,9.659972772
1,xen-vm1,0.019998400,0.000001600,9.679971172
1,xen-vm1,0.020000024,0.000000024,9.699971196
1,xen-vm1,0.020001916,0.000001916,9.719973112
1,xen-vm1,0.019998183,0.000001817,9.739971295
1,xen-vm1,0.020001946,0.000001946,9.759973241
1,xen-vm1,0.019999217,0.000000783,9.779972458
1,xen-vm1,0.019999220,0.000000780,9.799971678
1,xen-vm1,0.020000788,0.000000788,9.819972466
1,xen-vm1,0.019998978,0.000001022,9.839971444
1,xen-vm1,0.020000636,0.000000636,9.859972080
1,xen-vm1,0.020004183,0.000004183,9.879976263
1,xen-vm1,0.019997095,0.000002905,9.899973358
1,xen-vm1,0.020000294,0.000000294,9.919973652
1,xen-vm1,0.020000417,0.000000417,9.939974069
1,xen-vm1,0.019991216,0.000008784,9.959965285
1,xen-vm1,0.020006917,0.000006917,9.979972202
1,xen-vm1,0.020000633,0.000000633,9.999972835
1,xen-vm1,0.020002346,0.000002346,10.019975181
1,xen-vm1,0.019999046,0.000000954,10.039974227
1,xen-vm1,0.020001828,0.000001828,10.059976055
1,xen-vm1,0.019999335,0.000000665,10.079975390
1,xen-vm1,0.019997579,0.000002421,10.099972969
1,xen-vm1,0.019998885,0.000001115,10.119971854
1,xen-vm1,0.020002843,0.000002843,10.139974697
1,xen-vm1,0.019999064,0.000000936,10.159973761
1,xen-vm1,0.020000956,0.000000956,10.179974717
1,xen-vm1,0.019999580,0.000000420,10.199974297
1,xen-vm1,0.020000008,0.000000008,10.219974305
1,xen-vm1,0.020000345,0.000000345,10.239974650
1,xen-vm1,0.020001339,0.000001339,10.259975989
1,xen-vm1,0.019995356,0.000004644,10.279971345
1,xen-vm1,0.020004096,0.000004096,10.299975441
