entry,hostname,delta,error,lastcall
1,xen-vm1,0.049924090,0.000075910,0.019967841
2,xen-vm2,0.049973509,0.000026491,0.009975073
3,xen-vm3,0.049924821,0.000075179,0.009878905
4,xen-vm4,0.049884444,0.000115556,0.010062625
1,xen-vm1,0.050170423,0.000170423,0.020253820
2,xen-vm2,0.049992803,0.000007197,0.009797453
3,xen-vm3,0.050025655,0.000025655,0.009911757
4,xen-vm4,0.050067726,0.000067726,0.010104696
1,xen-vm1,0.049999604,0.000000396,0.020185698
2,xen-vm2,0.050094979,0.000094979,0.009892828
3,xen-vm3,0.049965089,0.000034911,0.009781867
4,xen-vm4,0.049946296,0.000053704,0.010085903
1,xen-vm1,0.049975012,0.000024988,0.020214414
2,xen-vm2,0.049994036,0.000005964,0.009911852
3,xen-vm3,0.050024266,0.000024266,0.009812097
4,xen-vm4,0.050150136,0.000150136,0.010211773
1,xen-vm1,0.050073159,0.000073159,0.020137437
2,xen-vm2,0.050089195,0.000089195,0.009927888
3,xen-vm3,0.050206355,0.000206355,0.009929257
4,xen-vm4,0.050085256,0.000085256,0.010090674
1,xen-vm1,0.049976390,0.000023610,0.020028571
2,xen-vm2,0.049948687,0.000051313,0.009900185
3,xen-vm3,0.049881011,0.000118989,0.009861581
4,xen-vm4,0.049981999,0.000018001,0.010191662
1,xen-vm1,0.049988138,0.000011862,0.020034710
2,xen-vm2,0.050068363,0.000068363,0.009980410
3,xen-vm3,0.050133718,0.000133718,0.009926936
4,xen-vm4,0.050039827,0.000039827,0.010097771
1,xen-vm1,0.050028515,0.000028515,0.020023398
2,xen-vm2,0.049899969,0.000100031,0.009851864
3,xen-vm3,0.049956199,0.000043801,0.009983166
4,xen-vm4,0.049838943,0.000161057,0.009980515
1,xen-vm1,0.050005729,0.000005729,0.020190184
2,xen-vm2,0.050038574,0.000038574,0.009884709
3,xen-vm3,0.050029433,0.000029433,0.009974025
4,xen-vm4,0.050216118,0.000216118,0.010167200
1,xen-vm1,0.050031482,0.000031482,0.020005548
2,xen-vm2,0.050133608,0.000133608,0.009986835
3,xen-vm3,0.050088534,0.000088534,0.009928951
4,xen-vm4,0.049825749,0.000174251,0.009904415
1,xen-vm1,0.049819564,0.000180436,0.019999363
2,xen-vm2,0.050023258,0.000023258,0.010190529
3,xen-vm3,0.050014052,0.000014052,0.009919745
4,xen-vm4,0.049980951,0.000019049,0.009871314
1,xen-vm1,0.050163948,0.000163948,0.020182360
2,xen-vm2,0.049951619,0.000048381,0.009978200
3,xen-vm3,0.050008450,0.000008450,0.009976576
4,xen-vm4,0.050003267,0.000003267,0.009866131
1,xen-vm1,0.050008429,0.000008429,0.020187522
2,xen-vm2,0.049849578,0.000150422,0.009819349
3,xen-vm3,0.049877096,0.000122904,0.010004094
4,xen-vm4,0.049980274,0.000019726,0.009969309
1,xen-vm1,0.049831306,0.000168694,0.020038554
2,xen-vm2,0.050181278,0.000181278,0.010169321
3,xen-vm3,0.050040859,0.000040859,0.009863675
4,xen-vm4,0.050095846,0.000095846,0.010024296
1,xen-vm1,0.050261754,0.000261754,0.020204462
2,xen-vm2,0.050100451,0.000100451,0.010008018
3,xen-vm3,0.050038634,0.000038634,0.009801858
4,xen-vm4,0.050002376,0.000002376,0.009988038
1,xen-vm1,0.049927928,0.000072072,0.020130014
2,xen-vm2,0.049810122,0.000189878,0.009890212
3,xen-vm3,0.050011081,0.000011081,0.010002817
4,xen-vm4,0.050000812,0.000000812,0.009977769
1,xen-vm1,0.050058305,0.000058305,0.020187507
2,xen-vm2,0.050134064,0.000134064,0.009965971
3,xen-vm3,0.050032184,0.000032184,0.009900937
4,xen-vm4,0.050023759,0.000023759,0.009969344
1,xen-vm1,0.049933546,0.000066454,0.020097294
2,xen-vm2,0.050000476,0.000000476,0.010032901
3,xen-vm3,0.049966954,0.000033046,0.009867415
4,xen-vm4,0.049985136,0.000014864,0.009987526
1,xen-vm1,0.050178146,0.000178146,0.020290304
2,xen-vm2,0.050090925,0.000090925,0.009945680
3,xen-vm3,0.050235563,0.000235563,0.010012053
4,xen-vm4,0.050069395,0.000069395,0.009821358
1,xen-vm1,0.049993039,0.000006961,0.020213948
2,xen-vm2,0.049880940,0.000119060,0.009833581
3,xen-vm3,0.049877442,0.000122558,0.010008555
4,xen-vm4,0.050124867,0.000124867,0.010068783
1,xen-vm1,0.050067485,0.000067485,0.020156566
2,xen-vm2,0.050172864,0.000172864,0.009938960
3,xen-vm3,0.050087607,0.000087607,0.009923298
4,xen-vm4,0.050087908,0.000087908,0.010069084
1,xen-vm1,0.049978786,0.000021214,0.020047444
2,xen-vm2,0.050027779,0.000027779,0.009987953
3,xen-vm3,0.049988924,0.000011076,0.009884443
4,xen-vm4,0.049918377,0.000081623,0.009998537
1,xen-vm1,0.050056906,0.000056906,0.020185973
2,xen-vm2,0.050017405,0.000017405,0.009948452
3,xen-vm3,0.050017781,0.000017781,0.009884819
4,xen-vm4,0.050004660,0.000004660,0.009985416
1,xen-vm1,0.050055528,0.000055528,0.020236841
2,xen-vm2,0.050080114,0.000080114,0.009973038
3,xen-vm3,0.050056906,0.000056906,0.009861611
4,xen-vm4,0.050028712,0.000028712,0.009957222
1,xen-vm1,0.049990679,0.000009321,0.020198808
2,xen-vm2,0.050060239,0.000060239,0.010042598
3,xen-vm3,0.050048838,0.000048838,0.009850210
4,xen-vm4,0.050228902,0.000228902,0.010137286
1,xen-vm1,0.049997915,0.000002085,0.019967821
2,xen-vm2,0.049947243,0.000052757,0.009991926
3,xen-vm3,0.050000561,0.000000561,0.009903528
4,xen-vm4,0.049815044,0.000184956,0.009951769
1,xen-vm1,0.050094357,0.000094357,0.020247134
2,xen-vm2,0.049938929,0.000061071,0.009836498
3,xen-vm3,0.050199279,0.000199279,0.010163878
4,xen-vm4,0.050240730,0.000240730,0.009993220
1,xen-vm1,0.050021480,0.000021480,0.020027884
2,xen-vm2,0.050067922,0.000067922,0.009882940
3,xen-vm3,0.050072031,0.000072031,0.010167987
4,xen-vm4,0.050065621,0.000065621,0.009986810
1,xen-vm1,0.050074216,0.000074216,0.020036479
2,xen-vm2,0.050044838,0.000044838,0.009853562
3,xen-vm3,0.049879202,0.000120798,0.010002351
4,xen-vm4,0.050081452,0.000081452,0.010189060
1,xen-vm1,0.050041896,0.000041896,0.019996923
2,xen-vm2,0.050249109,0.000249109,0.010060775
3,xen-vm3,0.050258515,0.000258515,0.010011757
4,xen-vm4,0.050063672,0.000063672,0.009994217
1,xen-vm1,0.050045545,0.000045545,0.019978796
2,xen-vm2,0.050028581,0.000028581,0.010043811
3,xen-vm3,0.050028060,0.000028060,0.010011236
4,xen-vm4,0.050013220,0.000013220,0.009979377
1,xen-vm1,0.050055212,0.000055212,0.020020788
2,xen-vm2,0.050055338,0.000055338,0.010043937
3,xen-vm3,0.050053288,0.000053288,0.010009186
4,xen-vm4,0.050067897,0.000067897,0.009993986
1,xen-vm1,0.050054401,0.000054401,0.020007292
2,xen-vm2,0.050066819,0.000066819,0.010056355
3,xen-vm3,0.050052721,0.000052721,0.009995088
4,xen-vm4,0.050048657,0.000048657,0.009989922
1,xen-vm1,0.050122412,0.000122412,0.020081047
2,xen-vm2,0.050123770,0.000123770,0.010057713
3,xen-vm3,0.049894487,0.000105513,0.009765805
4,xen-vm4,0.049972516,0.000027484,0.010067951
1,xen-vm1,0.050032384,0.000032384,0.020140915
2,xen-vm2,0.050007587,0.000007587,0.010032916
3,xen-vm3,0.050041260,0.000041260,0.009799478
4,xen-vm4,0.050191868,0.000191868,0.010218559
1,xen-vm1,0.050085597,0.000085597,0.020034644
2,xen-vm2,0.050089947,0.000089947,0.010037266
3,xen-vm3,0.050275770,0.000275770,0.009985301
4,xen-vm4,0.049841439,0.000158561,0.009784228
1,xen-vm1,0.049979809,0.000020191,0.020173014
2,xen-vm2,0.050007904,0.000007904,0.010065361
3,xen-vm3,0.049842016,0.000157984,0.009819413
4,xen-vm4,0.050287548,0.000287548,0.010229760
1,xen-vm1,0.050104851,0.000104851,0.019990317
2,xen-vm2,0.050076145,0.000076145,0.010036655
3,xen-vm3,0.050255970,0.000255970,0.009999238
4,xen-vm4,0.049844351,0.000155649,0.009818141
1,xen-vm1,0.050047515,0.000047515,0.020193481
2,xen-vm2,0.050068267,0.000068267,0.010057407
3,xen-vm3,0.050059878,0.000059878,0.009990849
4,xen-vm4,0.050267717,0.000267717,0.010025980
1,xen-vm1,0.050068703,0.000068703,0.019994467
2,xen-vm2,0.050056495,0.000056495,0.010045199
3,xen-vm3,0.050080601,0.000080601,0.010014955
4,xen-vm4,0.050080751,0.000080751,0.010026130
1,xen-vm1,0.050007277,0.000007277,0.019920993
2,xen-vm2,0.050007583,0.000007583,0.010045505
3,xen-vm3,0.049993896,0.000006104,0.010001268
4,xen-vm4,0.050016693,0.000016693,0.010048927
1,xen-vm1,0.050056836,0.000056836,0.019961136
2,xen-vm2,0.050054801,0.000054801,0.010043470
3,xen-vm3,0.050068883,0.000068883,0.010015350
4,xen-vm4,0.050066474,0.000066474,0.010046518
1,xen-vm1,0.050045931,0.000045931,0.019940593
2,xen-vm2,0.050067420,0.000067420,0.010064959
3,xen-vm3,0.050047274,0.000047274,0.009995204
4,xen-vm4,0.050041786,0.000041786,0.010041030
1,xen-vm1,0.050091741,0.000091741,0.019990548
2,xen-vm2,0.050108390,0.000108390,0.010081608
3,xen-vm3,0.049902551,0.000097449,0.009789365
4,xen-vm4,0.050123424,0.000123424,0.010261903
1,xen-vm1,0.050045695,0.000045695,0.019912819
2,xen-vm2,0.050033557,0.000033557,0.010069470
3,xen-vm3,0.050268363,0.000268363,0.010024171
4,xen-vm4,0.050017786,0.000017786,0.010011326
1,xen-vm1,0.050037396,0.000037396,0.019932429
2,xen-vm2,0.050045966,0.000045966,0.010078040
3,xen-vm3,0.049974256,0.000025744,0.009952461
4,xen-vm4,0.050040468,0.000040468,0.010077538
1,xen-vm1,0.050079629,0.000079629,0.019971590
2,xen-vm2,0.050038990,0.000038990,0.010037401
3,xen-vm3,0.050116844,0.000116844,0.010030315
4,xen-vm4,0.050041681,0.000041681,0.010002375
1,xen-vm1,0.050028024,0.000028024,0.019957933
2,xen-vm2,0.050093180,0.000093180,0.010102557
3,xen-vm3,0.050030976,0.000030976,0.009968111
4,xen-vm4,0.050080741,0.000080741,0.010052140
1,xen-vm1,0.050079483,0.000079483,0.019956675
2,xen-vm2,0.049961270,0.000038730,0.009984344
3,xen-vm3,0.050085051,0.000085051,0.010091892
4,xen-vm4,0.049864348,0.000135652,0.009831437
1,xen-vm1,0.050057733,0.000057733,0.020150060
2,xen-vm2,0.050124156,0.000124156,0.010050767
3,xen-vm3,0.050058410,0.000058410,0.010026146
4,xen-vm4,0.050046913,0.000046913,0.009819940
1,xen-vm1,0.050058691,0.000058691,0.020161838
2,xen-vm2,0.050014053,0.000014053,0.010006129
3,xen-vm3,0.050063762,0.000063762,0.010075855
4,xen-vm4,0.050245616,0.000245616,0.010001794
1,xen-vm1,0.050013626,0.000013626,0.019929848
2,xen-vm2,0.050084274,0.000084274,0.010076777
3,xen-vm3,0.049861761,0.000138239,0.009853342
4,xen-vm4,0.050072402,0.000072402,0.010212435
1,xen-vm1,0.050067450,0.000067450,0.019924896
2,xen-vm2,0.050036940,0.000036940,0.010046267
3,xen-vm3,0.050216093,0.000216093,0.010032495
4,xen-vm4,0.050013360,0.000013360,0.010009702
1,xen-vm1,0.050077990,0.000077990,0.019989526
2,xen-vm2,0.049880484,0.000119516,0.009848761
3,xen-vm3,0.049892938,0.000107062,0.010044949
4,xen-vm4,0.049868713,0.000131287,0.009985477
1,xen-vm1,0.050046673,0.000046673,0.020167486
2,xen-vm2,0.050206256,0.000206256,0.010008344
3,xen-vm3,0.050115040,0.000115040,0.009953733
4,xen-vm4,0.050194252,0.000194252,0.010064689
1,xen-vm1,0.050017370,0.000017370,0.019990604
2,xen-vm2,0.050055237,0.000055237,0.010046211
3,xen-vm3,0.049973714,0.000026286,0.009872210
4,xen-vm4,0.050169340,0.000169340,0.010260315
1,xen-vm1,0.049981437,0.000018563,0.019802701
2,xen-vm2,0.050012880,0.000012880,0.010077654
3,xen-vm3,0.049946788,0.000053212,0.009806118
4,xen-vm4,0.049750139,0.000249861,0.010063666
1,xen-vm1,0.050087376,0.000087376,0.020139938
2,xen-vm2,0.049949754,0.000050246,0.009940032
3,xen-vm3,0.050049454,0.000049454,0.009905818
4,xen-vm4,0.050070212,0.000070212,0.010084424
1,xen-vm1,0.050065361,0.000065361,0.020135087
2,xen-vm2,0.050158660,0.000158660,0.010033331
3,xen-vm3,0.050253850,0.000253850,0.010001008
4,xen-vm4,0.050195486,0.000195486,0.010026060
1,xen-vm1,0.050032660,0.000032660,0.019972261
2,xen-vm2,0.050039772,0.000039772,0.010040443
3,xen-vm3,0.050082660,0.000082660,0.010043896
4,xen-vm4,0.050038559,0.000038559,0.009981959
1,xen-vm1,0.050036073,0.000036073,0.019969775
2,xen-vm2,0.050062248,0.000062248,0.010066618
3,xen-vm3,0.050001674,0.000001674,0.009983322
4,xen-vm4,0.050014723,0.000014723,0.009995008
1,xen-vm1,0.050047640,0.000047640,0.020002692
2,xen-vm2,0.050027333,0.000027333,0.010046311
3,xen-vm3,0.050066313,0.000066313,0.010022302
4,xen-vm4,0.050063161,0.000063161,0.009991856
1,xen-vm1,0.050055397,0.000055397,0.019994928
2,xen-vm2,0.050068303,0.000068303,0.010059217
3,xen-vm3,0.050041099,0.000041099,0.009995098
4,xen-vm4,0.050047154,0.000047154,0.009997911
1,xen-vm1,0.050058129,0.000058129,0.020005903
2,xen-vm2,0.050047549,0.000047549,0.010048637
3,xen-vm3,0.050070944,0.000070944,0.010018493
4,xen-vm4,0.050069099,0.000069099,0.009996066
1,xen-vm1,0.050058720,0.000058720,0.019995524
2,xen-vm2,0.050088890,0.000088890,0.010078807
3,xen-vm3,0.050072873,0.000072873,0.010002476
4,xen-vm4,0.050065661,0.000065661,0.009988854
1,xen-vm1,0.050052747,0.000052747,0.019982610
2,xen-vm2,0.050021981,0.000021981,0.010048041
3,xen-vm3,0.050037747,0.000037747,0.010018242
4,xen-vm4,0.050044412,0.000044412,0.009995519
1,xen-vm1,0.050087441,0.000087441,0.020025639
2,xen-vm2,0.050064062,0.000064062,0.010024662
3,xen-vm3,0.050052445,0.000052445,0.010006625
4,xen-vm4,0.050031157,0.000031157,0.009974231
1,xen-vm1,0.050024381,0.000024381,0.020018863
2,xen-vm2,0.050068969,0.000068969,0.010069250
3,xen-vm3,0.050061141,0.000061141,0.009998797
4,xen-vm4,0.050086720,0.000086720,0.009999810
1,xen-vm1,0.050071585,0.000071585,0.020003728
2,xen-vm2,0.049925814,0.000074186,0.009923479
3,xen-vm3,0.050080741,0.000080741,0.010153724
4,xen-vm4,0.050072071,0.000072071,0.009991140
1,xen-vm1,0.050091130,0.000091130,0.020022787
2,xen-vm2,0.050240665,0.000240665,0.010073014
3,xen-vm3,0.049901578,0.000098422,0.009814637
4,xen-vm4,0.049919264,0.000080736,0.010008826
1,xen-vm1,0.050060896,0.000060896,0.020164419
2,xen-vm2,0.050119440,0.000119440,0.010131558
3,xen-vm3,0.050229720,0.000229720,0.009924917
4,xen-vm4,0.050190524,0.000190524,0.009969630
1,xen-vm1,0.050004916,0.000004916,0.019978811
2,xen-vm2,0.049974772,0.000025228,0.010101414
3,xen-vm3,0.050018492,0.000018492,0.009968637
4,xen-vm4,0.050042954,0.000042954,0.009994092
1,xen-vm1,0.050056229,0.000056229,0.019992086
2,xen-vm2,0.050080500,0.000080500,0.010125685
3,xen-vm3,0.050042268,0.000042268,0.009930405
4,xen-vm4,0.050034910,0.000034910,0.009986734
1,xen-vm1,0.050061668,0.000061668,0.020018844
2,xen-vm2,0.050034480,0.000034480,0.010098497
3,xen-vm3,0.050076376,0.000076376,0.009972301
4,xen-vm4,0.049908905,0.000091095,0.009819263
1,xen-vm1,0.050085451,0.000085451,0.020195390
2,xen-vm2,0.050106355,0.000106355,0.010119401
3,xen-vm3,0.050025428,0.000025428,0.009891374
4,xen-vm4,0.050167356,0.000167356,0.009961191
1,xen-vm1,0.050039727,0.000039727,0.020067761
2,xen-vm2,0.050001588,0.000001588,0.010081262
3,xen-vm3,0.050122392,0.000122392,0.010012178
4,xen-vm4,0.050118147,0.000118147,0.009956946
1,xen-vm1,0.050066874,0.000066874,0.020016488
2,xen-vm2,0.050076812,0.000076812,0.010091200
3,xen-vm3,0.049877142,0.000122858,0.009812508
4,xen-vm4,0.049905587,0.000094413,0.009985391
1,xen-vm1,0.050042949,0.000042949,0.020153850
2,xen-vm2,0.050046177,0.000046177,0.010094428
3,xen-vm3,0.050018212,0.000018212,0.009784543
4,xen-vm4,0.050191031,0.000191031,0.010158210
1,xen-vm1,0.050102401,0.000102401,0.020065220
2,xen-vm2,0.050074872,0.000074872,0.010066899
3,xen-vm3,0.050110880,0.000110880,0.009820551
4,xen-vm4,0.050060008,0.000060008,0.010107338
1,xen-vm1,0.049989305,0.000010695,0.019994517
2,xen-vm2,0.050038193,0.000038193,0.010115787
3,xen-vm3,0.050162841,0.000162841,0.009945199
4,xen-vm4,0.050050471,0.000050471,0.009994968
1,xen-vm1,0.050044753,0.000044753,0.019988799
2,xen-vm2,0.050034234,0.000034234,0.010105268
3,xen-vm3,0.050046196,0.000046196,0.009957161
4,xen-vm4,0.050043555,0.000043555,0.009992327
1,xen-vm1,0.050066518,0.000066518,0.020011762
2,xen-vm2,0.050054851,0.000054851,0.010093601
3,xen-vm3,0.050061762,0.000061762,0.009964072
4,xen-vm4,0.050071620,0.000071620,0.010002185
1,xen-vm1,0.050057162,0.000057162,0.019997304
2,xen-vm2,0.050101699,0.000101699,0.010138138
3,xen-vm3,0.050040674,0.000040674,0.009903047
4,xen-vm4,0.050076787,0.000076787,0.010038298
1,xen-vm1,0.050048772,0.000048772,0.019969289
2,xen-vm2,0.050008340,0.000008340,0.010097706
3,xen-vm3,0.050052511,0.000052511,0.009947218
4,xen-vm4,0.050030967,0.000030967,0.010016754
1,xen-vm1,0.050058535,0.000058535,0.019996857
2,xen-vm2,0.050132004,0.000132004,0.010171175
3,xen-vm3,0.050083352,0.000083352,0.009898566
4,xen-vm4,0.050107833,0.000107833,0.010041235
1,xen-vm1,0.050079924,0.000079924,0.019968948
2,xen-vm2,0.049826690,0.000173310,0.009917941
3,xen-vm3,0.049890041,0.000109959,0.009961917
4,xen-vm4,0.049888373,0.000111627,0.010039567
1,xen-vm1,0.050066308,0.000066308,0.020146883
2,xen-vm2,0.050239693,0.000239693,0.010091326
3,xen-vm3,0.050021776,0.000021776,0.009744000
4,xen-vm4,0.050203173,0.000203173,0.010220964
1,xen-vm1,0.050040985,0.000040985,0.019984695
2,xen-vm2,0.050031768,0.000031768,0.010082109
3,xen-vm3,0.050050080,0.000050080,0.009762312
4,xen-vm4,0.050018377,0.000018377,0.010189261
1,xen-vm1,0.050054961,0.000054961,0.020021279
2,xen-vm2,0.050095380,0.000095380,0.010122528
3,xen-vm3,0.050295170,0.000295170,0.009962102
4,xen-vm4,0.050087607,0.000087607,0.009981698
1,xen-vm1,0.050058986,0.000058986,0.019992658
2,xen-vm2,0.050011631,0.000011631,0.010075173
3,xen-vm3,0.049882439,0.000117561,0.009832910
4,xen-vm4,0.049893454,0.000106546,0.009992713
1,xen-vm1,0.050046041,0.000046041,0.020145245
2,xen-vm2,0.049888754,0.000111246,0.009917886
3,xen-vm3,0.050226196,0.000226196,0.010170352
4,xen-vm4,0.050260586,0.000260586,0.010027103
1,xen-vm1,0.049916969,0.000083031,0.019801628
2,xen-vm2,0.050194809,0.000194809,0.010195726
3,xen-vm3,0.049818116,0.000181884,0.009793659
4,xen-vm4,0.049972336,0.000027664,0.010181323
1,xen-vm1,0.050137647,0.000137647,0.019966939
2,xen-vm2,0.049800084,0.000199916,0.009858163
3,xen-vm3,0.050246383,0.000246383,0.010239958
4,xen-vm4,0.049997063,0.000002937,0.009932003
1,xen-vm1,0.049995339,0.000004661,0.019965215
2,xen-vm2,0.050230085,0.000230085,0.010092909
3,xen-vm3,0.049820070,0.000179930,0.009829943
4,xen-vm4,0.049892923,0.000107077,0.010004856
1,xen-vm1,0.050157092,0.000157092,0.020229384
2,xen-vm2,0.049965656,0.000034344,0.009901473
3,xen-vm3,0.050243321,0.000243321,0.010107608
4,xen-vm4,0.050110500,0.000110500,0.009872035
1,xen-vm1,0.049986364,0.000013636,0.020105248
2,xen-vm2,0.049984990,0.000015010,0.009900099
3,xen-vm3,0.049953087,0.000046913,0.010075705
4,xen-vm4,0.050163662,0.000163662,0.010082610
1,xen-vm1,0.050027368,0.000027368,0.019968954
2,xen-vm2,0.050160756,0.000160756,0.010033487
3,xen-vm3,0.050103218,0.000103218,0.010018167
4,xen-vm4,0.050028145,0.000028145,0.010007537
1,xen-vm1,0.050049859,0.000049859,0.019990668
2,xen-vm2,0.050071484,0.000071484,0.010055112
3,xen-vm3,0.050066092,0.000066092,0.010012775
4,xen-vm4,0.049867635,0.000132365,0.009809080
1,xen-vm1,0.050074402,0.000074402,0.020197435
2,xen-vm2,0.050057718,0.000057718,0.010038428
3,xen-vm3,0.050075123,0.000075123,0.010030180
4,xen-vm4,0.050243436,0.000243436,0.009977393
1,xen-vm1,0.050039897,0.000039897,0.019993896
2,xen-vm2,0.050056044,0.000056044,0.010054575
3,xen-vm3,0.050046437,0.000046437,0.010020573
4,xen-vm4,0.049931281,0.000068719,0.009862237
1,xen-vm1,0.050085026,0.000085026,0.020147641
2,xen-vm2,0.050086505,0.000086505,0.010056054
3,xen-vm3,0.050060655,0.000060655,0.009994723
4,xen-vm4,0.050177279,0.000177279,0.009978861
1,xen-vm1,0.050034720,0.000034720,0.020005082
2,xen-vm2,0.050053082,0.000053082,0.010074416
3,xen-vm3,0.050053583,0.000053583,0.009995224
4,xen-vm4,0.049900956,0.000099044,0.009826234
1,xen-vm1,0.050101549,0.000101549,0.020205675
2,xen-vm2,0.050075629,0.000075629,0.010048496
3,xen-vm3,0.050043781,0.000043781,0.009963376
4,xen-vm4,0.050214405,0.000214405,0.009996858
1,xen-vm1,0.050002235,0.000002235,0.019993505
2,xen-vm2,0.050014880,0.000014880,0.010061141
3,xen-vm3,0.050046296,0.000046296,0.009994792
4,xen-vm4,0.049881872,0.000118128,0.009832434
1,xen-vm1,0.050050140,0.000050140,0.020161773
2,xen-vm2,0.049905201,0.000094799,0.009916202
3,xen-vm3,0.050068819,0.000068819,0.010158410
4,xen-vm4,0.050225335,0.000225335,0.009988950
1,xen-vm1,0.050044232,0.000044232,0.019980670
2,xen-vm2,0.050168744,0.000168744,0.010040714
3,xen-vm3,0.050047003,0.000047003,0.010036669
4,xen-vm4,0.049900099,0.000099901,0.009842046
1,xen-vm1,0.050096071,0.000096071,0.020176642
2,xen-vm2,0.050071550,0.000071550,0.010016193
3,xen-vm3,0.049981798,0.000018202,0.009946917
4,xen-vm4,0.050214895,0.000214895,0.010075143
1,xen-vm1,0.050014128,0.000014128,0.019975875
2,xen-vm2,0.050044878,0.000044878,0.010046943
3,xen-vm3,0.050121195,0.000121195,0.010023234
4,xen-vm4,0.049882434,0.000117566,0.009836382
1,xen-vm1,0.050044778,0.000044778,0.020138219
2,xen-vm2,0.049892146,0.000107854,0.009894311
3,xen-vm3,0.049855241,0.000144759,0.009986329
4,xen-vm4,0.050073896,0.000073896,0.010055037
1,xen-vm1,0.050127003,0.000127003,0.020191326
2,xen-vm2,0.050075023,0.000075023,0.009842331
3,xen-vm3,0.050246794,0.000246794,0.010158100
4,xen-vm4,0.050004856,0.000004856,0.009813099
1,xen-vm1,0.049997559,0.000002441,0.020184029
2,xen-vm2,0.050220443,0.000220443,0.010065215
3,xen-vm3,0.050046662,0.000046662,0.009984319
4,xen-vm4,0.050204897,0.000204897,0.009971334
1,xen-vm1,0.050079593,0.000079593,0.020058725
2,xen-vm2,0.050082826,0.000082826,0.010068448
3,xen-vm3,0.050073991,0.000073991,0.009975484
4,xen-vm4,0.050078255,0.000078255,0.009975598
1,xen-vm1,0.050013822,0.000013822,0.019994292
2,xen-vm2,0.049990162,0.000009838,0.010044788
3,xen-vm3,0.050012107,0.000012107,0.009997429
4,xen-vm4,0.050047094,0.000047094,0.010010585
1,xen-vm1,0.050055829,0.000055829,0.020003027
2,xen-vm2,0.049889721,0.000110279,0.009878680
3,xen-vm3,0.050094854,0.000094854,0.010202562
4,xen-vm4,0.049950350,0.000049650,0.009866081
1,xen-vm1,0.050103889,0.000103889,0.020156566
2,xen-vm2,0.050242033,0.000242033,0.010016824
3,xen-vm3,0.050024897,0.000024897,0.009985426
4,xen-vm4,0.049998256,0.000001744,0.009839440
1,xen-vm1,0.050033061,0.000033061,0.020191371
2,xen-vm2,0.050075529,0.000075529,0.010059292
3,xen-vm3,0.050048903,0.000048903,0.009958800
4,xen-vm4,0.050038048,0.000038048,0.009828585
1,xen-vm1,0.050030596,0.000030596,0.020183919
2,xen-vm2,0.050019650,0.000019650,0.010048346
3,xen-vm3,0.050061727,0.000061727,0.010000877
4,xen-vm4,0.050097981,0.000097981,0.009864839
1,xen-vm1,0.050048752,0.000048752,0.020134690
2,xen-vm2,0.050038789,0.000038789,0.010038383
3,xen-vm3,0.050074938,0.000074938,0.010037026
4,xen-vm4,0.050171655,0.000171655,0.009961556
1,xen-vm1,0.050071520,0.000071520,0.020034555
2,xen-vm2,0.050073695,0.000073695,0.010040558
3,xen-vm3,0.050043776,0.000043776,0.010007107
4,xen-vm4,0.050081814,0.000081814,0.009999594
1,xen-vm1,0.050045339,0.000045339,0.019998080
2,xen-vm2,0.049907392,0.000092608,0.009902611
3,xen-vm3,0.050070577,0.000070577,0.010170292
4,xen-vm4,0.050063220,0.000063220,0.009992237
1,xen-vm1,0.050115075,0.000115075,0.020049935
2,xen-vm2,0.050159457,0.000159457,0.009946993
3,xen-vm3,0.050078250,0.000078250,0.010089085
4,xen-vm4,0.049855672,0.000144328,0.009769659
1,xen-vm1,0.049994908,0.000005092,0.020189171
2,xen-vm2,0.050138214,0.000138214,0.010090299
3,xen-vm3,0.050006275,0.000006275,0.009957146
4,xen-vm4,0.050112329,0.000112329,0.009875713
1,xen-vm1,0.050071981,0.000071981,0.020148823
2,xen-vm2,0.050024130,0.000024130,0.010042448
3,xen-vm3,0.050107898,0.000107898,0.010040914
4,xen-vm4,0.050192785,0.000192785,0.009960600
1,xen-vm1,0.050038339,0.000038339,0.019994377
2,xen-vm2,0.050102652,0.000102652,0.010106761
3,xen-vm3,0.049844552,0.000155448,0.009782814
4,xen-vm4,0.049898476,0.000101524,0.010014524
1,xen-vm1,0.050125253,0.000125253,0.020221154
2,xen-vm2,0.049875307,0.000124693,0.009856815
3,xen-vm3,0.050280391,0.000280391,0.010187898
4,xen-vm4,0.050238464,0.000238464,0.009972597
1,xen-vm1,0.049991917,0.000008083,0.019974607
2,xen-vm2,0.050053759,0.000053759,0.009918657
3,xen-vm3,0.050019661,0.000019661,0.010153800
4,xen-vm4,0.049895208,0.000104792,0.009848144
1,xen-vm1,0.050121013,0.000121013,0.020200412
2,xen-vm2,0.050202021,0.000202021,0.009999665
3,xen-vm3,0.049930740,0.000069260,0.009882519
4,xen-vm4,0.050239688,0.000239688,0.010157092
1,xen-vm1,0.050015506,0.000015506,0.019976230
2,xen-vm2,0.050118513,0.000118513,0.010102672
3,xen-vm3,0.050245360,0.000245360,0.010009366
4,xen-vm4,0.049836453,0.000163547,0.009748185
1,xen-vm1,0.050069701,0.000069701,0.020209478
2,xen-vm2,0.050043154,0.000043154,0.010076125
3,xen-vm3,0.049855327,0.000144673,0.009821539
4,xen-vm4,0.050078556,0.000078556,0.009971414
1,xen-vm1,0.050070171,0.000070171,0.020201093
